times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	irons_spellbooks	irons_spellbooks: mithril/pyrium regional ore	GTMOGS regional ore-gen	economy	M-30	ACCEPT	{'ACCEPT': 1}	mithril at Y<38 is already scarce; locking it to specific biome-regions (deep mountain veins vs. lowland) means the magi
1	False	irons_spellbooks	Iron's spell scrolls (consumable, one-shot)	consumption mechanic	survival	M-26	ACCEPT	{'ACCEPT': 1}	scrolls are spent on use and can't be stockpiled indefinitely — a magic specialist who sells scrolls has perpetual re-de
1	False	irons_spellbooks	irons_spellbooks:alchemist_cauldron_brew (the brew method)	M-29 cross-route — a brew recipe requiring a Create New Age–produced electric solvent as one fluid input	create	M-29	ACCEPT	{'ACCEPT': 1}	The most potent spell brews require a chemically refined solvent from the New Age line — magic and electricity meet at t
1	False	irons_spellbooks	irons_spellbooks scrolls (one-shot consumable spell casts)	M-26 consumption mechanic	survival	M-26	ACCEPT	{'ACCEPT': 1}	Scrolls burn on use — a magic specialist who sells scrolls to non-magic players creates repeating demand with no stockpi
1	False	irons_spellbooks	irons_spellbooks endgame spell gear (affinity rings, arcane anvil upgrades)	MineColonies huts/research or colony-locked components	economy	M-28	ACCEPT	{'ACCEPT': 1}	The highest Iron's gear requires a colony-researched component, so the magic specialist either runs a colony or trades w
1	False	irons_spellbooks	irons_spellbooks alchemist_cauldron (brew output fluids)	create:filling / create:emptying	create	M-12	ACCEPT	{'ACCEPT': 1}	brewed potions from the Alchemist Cauldron are piped via Create's fluid system (emptying/filling already in made-by meth
1	False	irons_spellbooks	irons_spellbooks:scroll (one-shot consumable)	ars_nouveau:spell_write (symmetry attempt)	magic	M-29	REJECT	{'REJECT': 1}	making Ars's spell_write produce Iron's scrolls is an asymmetric cross-route — Ars can produce Iron's consumables but Ir
1	False	irons_spellbooks	irons_spellbooks:pyrium ingot (c:ingots/pyrium)	create:crushing (from pyrium ore if present) or create:mixing	create	M-03	ACCEPT	{'ACCEPT': 1}	Pyrium is the mid-high-tier magic metal; pulling it through a Create process (crushing its ore, or an alloy-mix recipe i
1	False	irons_spellbooks	irons_spellbooks:apothecarist drops (scroll_dust / arcane debris)	occultism:spirit_fire	magic	M-11	ACCEPT	{'ACCEPT': 1}	Apothecarist scholars fall in battle; their arcane remains feed an Occultism ritual — dark-fantasy cross-link between tw
1	False	irons_spellbooks	irons_spellbooks arcane_essence	ars_nouveau:imbuement	magic	M-01	ACCEPT	{'ACCEPT': 1}	arcane_essence is the Iron's-side magic currency already reserved as the M-01 reagent-ownership entry; confirming the bo
1	False	irons_spellbooks	irons_spellbooks endgame school scroll (e.g. blood/eldritch master spell)	KubeJS recipe gate	create	M-15	ACCEPT	{'ACCEPT': 1}	To build an Arcane-tier Create machine the engineer must seek out a master scroll — the wizard's pinnacle knowledge gate
1	False	irons_spellbooks	irons_spellbooks:alchemist_cauldron_brew + snowyspirit ginger (c:crops/ginger, cold-season only)	irons_spellbooks:alchemist_cauldron_brew	survival	M-16	ACCEPT	{'ACCEPT': 1}	A winter brew requiring ginger only harvestable in cold season — players must stock up before frost or trade with a cold
1	False	irons_spellbooks	irons_spellbooks:alchemist_cauldron_brew (blood-school brew requiring active Blood Moon as event-precondition)	event-gating on irons_spellbooks:alchemist_cauldron_brew (KubeJS recipe condition)	magic	M-22	ACCEPT	{'ACCEPT': 1}	the blood-school's most potent brews only complete under a Blood Moon — a lunar rarity that forces the specialist to sto
6	False	naturescompass	naturescompass:naturescompass (the compass item itself)	create:mechanical_crafting (gate the compass construction behind a Create recipe using precision_mechanism, giving the tech-pillar something useful to build)	create	M-05	REJECT	{'ACCEPT': 3, 'REJECT': 4}	precision mechanism + compass → Nature's Compass; in a scarcity-driven pack, a biome-hunting tool that helps players fin
3	False	naturescompass	naturescompass:naturescompass (biome-finder)	recipe (craft with regional-ore input)	economy	M-30	ACCEPT	{'ACCEPT': 2, 'REJECT': 2}	the biome compass requires a regional-ore shard in its crafting recipe — only a player in that biome can make it cheaply
1	False	naturescompass	naturescompass (biome locator)	config tie — the compass enables finding the Serene Seasons biome targets needed for seasonal reagents	survival	M-16	REJECT	{'REJECT': 1}	this is a tool-use synergy, not a material flow or recipe weave. The compass helps players find seasonal biomes but does
1	False	naturescompass	naturescompass item	recipe (vanilla crafting)	economy	M-30	ACCEPT	{'ACCEPT': 1}	in a pack with regional ore scarcity, biome-finding is a prerequisite for finding the ore your region lacks; the compass
1	False	naturescompass	naturescompass item	recipe	create	M-05	REJECT	{'REJECT': 1}	the compass is a light QoL tool (everyday tier); gating it behind a Create machine would over-gate a utility; M-05 nativ
1	False	naturescompass	naturescompass (as-is vanilla recipe)	no change needed	—	M-05	REJECT	{'REJECT': 1}	The vanilla-crafting recipe for a biome compass is fine for an everyday tool; but since no motif applies to "useful util
2	False	recipe_integration	recipe_integration cross-mod edges (create:milling/mixing/pressing, occultism:crushing, ars_nouveau:scry_ritual fire under this modlist)	audit existing triggered recipes	create	M-12	ACCEPT	{'ACCEPT': 2}	recipe_integration is firing an unknown subset of its 3,700+ recipes given the pack's modlist — auditing which routes ar
2	False	recipe_integration	recipe_integration c:tags for uninstalled mods (aether, mekanism, MI, GT…)	n/a	n/a		REJECT	{'REJECT': 2}	these c:tags are inert (mods not installed); they are dormant but could conflict with KubeJS tag-overrides; flagged as a
1	False	recipe_integration	recipe_integration cross-mod bridge recipes (create:milling/mixing/pressing paths for modded materials)	create:milling / create:pressing	create	M-03	ACCEPT	{'ACCEPT': 1}	recipe_integration's conditional datapack fires live Create ore-processing paths for any installed modded metal — it is 
1	False	recipe_integration	recipe_integration inbound weaves (create:milling / mixing / pressing / ars_nouveau:scry_ritual / occultism:crushing / farmersdelight:cutting routes)	audit action	create		REJECT	{'REJECT': 1}	recipe_integration is itself a connective layer — it ships recipes, not a content node. It has no items of its own; prop
1	False	recipe_integration	recipe_integration auto-bridges	conditional recipe datapack	cross-system		REJECT	{'REJECT': 1}	not a content mod to weave — it is the bridge layer itself; the relevant action is an audit of which of its live recipes
1	False	recipe_integration	recipe_integration active cross-mod recipes (those firing given THIS modlist)	audit task	support		ACCEPT	{'ACCEPT': 1}	the dossier flags that most of recipe_integration's 82 c:tags reference uninstalled mods and are inert; a Phase-3 audit 
1	False	recipe_integration	recipe_integration create:pressing recipes	create:pressing	create	M-12	ACCEPT	{'ACCEPT': 1}	recipe_integration already authors create:pressing/milling cross-mod bridges; confirm these include the modlist's instal
1	False	recipe_integration	recipe_integration ars_nouveau:scry_ritual bridge	ars_nouveau:scry_ritual	magic	M-10	ACCEPT	{'ACCEPT': 1}	recipe_integration's scry_ritual entries bridge foreign stones/materials into Ars essence production — confirm active en
1	False	recipe_integration	recipe_integration occultism:crushing bridge	occultism:crushing	magic	M-11	ACCEPT	{'ACCEPT': 1}	the Occultism crushing paths recipe_integration provides make foreign mob drops / materials processable in the occult tr
1	False	recipe_integration	recipe_integration	bare "it cross-links everything"			REJECT	{'REJECT': 1}	the dossier explicitly warns most c:tags reference uninstalled mods; "it connects mods" without specifying which connect
1	False	recipe_integration	recipe_integration createaddition:rolling and createaddition:charging active paths (the mod fires these for any installed mod whose materials match)	audit action — confirm which rolling/charging entries fire for pack-installed mods (gnkinetics gears? magic-mod ingots?); if charging paths touch Ars/Iron's materials, this auto-delivers M-17 electric-bridge weaves without further authoring	create	M-17	ACCEPT	{'ACCEPT': 1}	recipe_integration may already be silently firing electric-charging bridges for magic-mod metals via createaddition:char
1	False	recipe_integration	recipe_integration inert c:tags (aether, mekanism, MI, GT… — uninstalled mods)	any	any		REJECT	{'REJECT': 1}	the existing rejection consensus is correct — these 82 c:tags are dormant and should be audited for KubeJS tag-override 
1	False	recipe_integration	recipe_integration createaddition:charging paths	createaddition:charging	create	M-17	REJECT	{'REJECT': 1}	recipe_integration's charging entries target mods NOT installed in this pack (energizedpower, oritech, etc. — see the ma
17	False	securitycraft	securitycraft reinforcing materials (scarce modded metals → reinforced blocks)	create:mechanical_crafting (gate the Universal Block Reinforcer's assembly behind a Create-made component)	create	M-05	ACCEPT	{'ACCEPT': 18, 'REJECT': 1}	Reinforcing a block to be unbreakable-by-others should demand more than a crafting table — a Create-fabricated reinforce
10	False	securitycraft	securitycraft reinforced block / keycard	recipe — keycard reader requires a Numismatics coin or spur as a component	economy	M-08	REJECT	{'REJECT': 9, 'ACCEPT': 1}	Numismatics coins are the economy's output/currency, not a raw material. Using a coin as a crafting ingredient is a coin
7	False	securitycraft	securitycraft:sentry (automated turret)	recipe using createbigcannons components	create	M-05	ACCEPT	{'ACCEPT': 7}	a sentry is mechanically a static turret — natural synergy with BigCannons barrel/chassis parts as crafting inputs; both
4	False	securitycraft	securitycraft:crystal_quartz blocks (deco unique to SecurityCraft)	create:crushing	create	M-04	REJECT	{'REJECT': 4}	crystal quartz crushing is M-04 compliant but the block is primarily functional (quartz-based security deco), not loose 
4	False	securitycraft	securitycraft reinforced blocks (block_reinforcing_recipe)	MineColonies stonemason/blacksmith route — some reinforcing tiers available cheaper/faster via colony hut	economy	M-28	ACCEPT	{'ACCEPT': 4}	a colony blacksmith produces bulk reinforced stone for base-hardening contracts; the manual reinforcing recipe stays, bu
4	False	securitycraft	securitycraft loot tables (loot=yes)	loot-seed	economy	M-34	REJECT	{'REJECT': 3, 'ACCEPT': 1}	securitycraft's loot tables are for its own placed mines/traps — seeding third-party drops there would be thematically o
3	False	securitycraft	securitycraft reinforced blocks	create:crushing	create	M-04	REJECT	{'REJECT': 3}	M-04 is for *decoration* crushing back to raw — reinforced blocks are functional security blocks, not deco. Crushing a r
3	False	securitycraft	securitycraft sentry / block_pocket_manager (endgame security flagships)	create:sequenced_assembly (multi-step assembly — sensor + actuator + chassis + electronics)	create	M-06	REJECT	{'REJECT': 2, 'ACCEPT': 1}	M-06 is for Create's own endgame flagship items (Clockwork Bearing class); gating securitycraft's sentry behind sequence
3	False	securitycraft	securitycraft base-defense installation (reinforced blocks, sentries, cameras, keycard systems)	service-for-hire player interaction	economy	M-33	ACCEPT	{'ACCEPT': 3}	a security specialist installs and configures reinforced-block systems for other players' bases (the security module is 
2	True	securitycraft	sentry (automated turret / rotating machine)	create:mechanical_crafting or create:sequenced_assembly	create	M-05	ACCEPT	{'ACCEPT': 2}	building an automated sentry requires Create's precision machinery — brass components and a sequenced assembly line to f
2	False	securitycraft	securitycraft:keycard_reader (access control)	create:sequenced_assembly	create	M-06	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	The keycard reader is a multi-step sequenced assembly — circuit board → key-chip → reader body; high-security access bec
1	False	securitycraft	reinforced block crafting (high-value blocks)	recipe (create:mechanical_crafting)	create	M-05	ACCEPT	{'ACCEPT': 1}	A sentry or reinforced vault wall should cost fabricated Create parts — base-defense tied to the tech spine makes elite 
1	False	securitycraft	securitycraft keycard / scanner system	config tie to MineColonies guard towers	survival		REJECT	{'REJECT': 1}	no motif; config compat link only, not a recipe/method weave; reject as no-motif
1	False	securitycraft	securitycraft crystal_quartz (securitycraft's own crystal-quartz deco blocks, unlocked by its own progression)	ars_nouveau:imbuement (attune crystal quartz as a lens component for magic-themed sensor/detector)	magic	M-10	REJECT	{'REJECT': 1}	securitycraft is hard-tech/dieselpunk tactical; routing its quartz through arcane infusion tonally clashes — a spy-tech/
1	False	securitycraft	reinforced block + keypad/scanner security installation	re-anchor to survival (danger)	survival		ACCEPT	{'ACCEPT': 1}	in a PvPvE server, locked reinforced vaults and sentry turrets are how you survive the danger of other players — this is
1	False	securitycraft	block-mines (ore-disguise traps, including ancient_debris_mine)	loot-seed: competing with real ore veins → loot-table seeding	survival	M-02	REJECT	{'REJECT': 1}	mines are player-placed, not loot-table-seeded — this is a gameplay-use case, not a weave; no method-routing surfaces he
1	False	securitycraft	crystal_quartz blocks (SecurityCraft's own decorative block)	create:crushing	create	M-04	REJECT	{'REJECT': 1}	M-04 is for metal/stone deco; the quartz here is a functional-themed building block, not a byproduct to recycle; forced 
1	False	securitycraft	securitycraft:block_reinforcing	recipe (Create-processed titanium/steel alloy input)	create	M-08	REJECT	{'REJECT': 1}	the reinforcing mechanic consumes the Universal Block Reinforcer tool, not a per-use alloy input. Grafting a per-reinfor
1	False	securitycraft	securitycraft:reinforcing (block_reinforcing_recipe) requires vanilla/modded metal	recipe — gate reinforcing compound behind Create-processed iron sheet or brass sheet as a required input	create	M-05	ACCEPT	{'ACCEPT': 1}	base security costs real fabricated metal — you need the Create factory running before your base is truly lockable; a na
1	False	securitycraft	securitycraft:block_reinforcing_recipe (accepts any pack block as input)	securitycraft:block_reinforcing_recipe on magic blocks (e.g. Ars bookwyrm shelf, occultism storage actuator)	magic		REJECT	{'REJECT': 1}	Reinforcing an arcane shelf as a cross-system link is arbitrary — it adds no loop advance and the tone clashes (a securi
1	True	securitycraft	scarce/traded metals	securitycraft:block_reinforcing_recipe + crafting (high-tier scanners/reinforcing)	economy	M-08	ACCEPT	{'ACCEPT': 1}	a PvPvE crew's base-defense gear is a real demand sink — gate the strong reinforcing/scanners behind scarce traded metal
1	False	securitycraft	securitycraft block-mines (diamond_mine, ancient_debris_mine)	loot-seed	survival	M-02	REJECT	{'REJECT': 1}	mines don't drop loot to weave; they just detonate — no loot table surface worth seeding.
1	True	securitycraft	block_reinforcing (high-tier scanners/keypads)	create:mechanical_crafting / create-made parts	create	M-05	ACCEPT	{'ACCEPT': 1}	the strongest reinforcing/access gear is built from Create-fabricated components (circuitry/electron tubes), tying base-
1	True	securitycraft	keypad/scanner electronics	createaddition:charging (FE)	create	M-17	REJECT	{'REJECT': 1}	SecurityCraft devices don't consume FE; charging bridge has no host, would be contrived. (no-motif fit in practice.)
1	True	securitycraft	ore-disguised block-mines / reinforced gear	numismatics sell	economy	M-08	REJECT	{'REJECT': 1}	generic-sellable / generic coin-sink — non-distinctive, economy de-emphasis. Defense gear isn't a distinctive distributi
1	False	securitycraft	securitycraft:sentry components	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	a sentry is a turret, not a Create machine — sequenced-assembly is the deep keystone for Create-first items. Forcing a v
1	False	securitycraft	securitycraft: advanced scanner / keycard-reader assembly	colony research (MineColonies)	economy	M-28	ACCEPT	{'ACCEPT': 1}	high-tier base security (retinal scanners, block-pocket managers) locked behind MineColonies research creates a genuine 
1	True	securitycraft	high-tier security gear (block_reinforcing, retinal/keycard scanners, sentries)	M-29 cross-route dependency (gate the strongest reinforcing/scanner components on a magic reagent OR a Create part so defense pulls from another production route)	create	M-29	ACCEPT	{'ACCEPT': 1}	a base worth defending should cost real fabricated/arcane parts — top-tier reinforcing needs a Create or magic input, so
1	True	securitycraft	block-mine variants (ore-disguised explosives) + sentries	M-34 combat-route supply	economy	M-34	REJECT	{'REJECT': 1}	SecurityCraft devices are crafted utilities, not danger/boss outputs farmed by a combat specialist; M-34 doesn't fit. Th
1	True	securitycraft	security gear → numismatics coin	sell	economy	M-08	REJECT	{'REJECT': 1}	bare sell link; "defense gear is sellable" is the ambient endpoint. Demand is gated by M-29 (cross-route component cost)
1	False	securitycraft	securitycraft keycard / scanner (access-control gear)	regional-scarcity gate — key materials for keycards are region-locked ores	economy	M-30	ACCEPT	{'ACCEPT': 1}	if keycard circuits require a regional ore (e.g. platinum or galosphere palladium), access-control infrastructure become
1	False	securitycraft	securitycraft gear via Create crushing			M-05	ACCEPT	{'ACCEPT': 1}	
1	False	securitycraft	keypad / scanner devices	loot-seed	economy	M-34	REJECT	{'REJECT': 1}	SecurityCraft has loot=yes in the jar but its loot is its own device drops from mines/traps, not a structured table the 
1	False	securitycraft	securitycraft:reinforced_* blocks (gated reinforcing)	create:pressing (iron sheets as reinforcing input)	create	M-05	REJECT	{'REJECT': 1}	reinforcing is a utility-action on any block, not a crafted product — routing the reinforcing *recipe* through Create pr
1	False	securitycraft	securitycraft loot (loot=yes)	loot-seed	survival	M-34	REJECT	{'REJECT': 1}	securitycraft's loot table populates its own blocks/keys in chest loot — seeding *pack-relevant* drops there (combat sup
1	False	securitycraft	securitycraft:reinforced_* blocks (reinforcing recipe consumes a broad block set)	securitycraft:block_reinforcing_recipe	survival	M-26	REJECT	{'REJECT': 1}	block_reinforcing is already native to securitycraft; this isn't a cross-system routing, it's describing the mod's own m
1	False	securitycraft	securitycraft:keycard_reader / securitycraft:limited_use_keycard (access-control items)	create:pressing + minecolonies colony request	economy	M-28	ACCEPT	{'ACCEPT': 1}	keycards are stamped on a press and supplied to colony guards — the colony security apparatus becomes a recurring Create
1	False	securitycraft	securitycraft reinforced blocks (via reinforcing recipe accepting modded blocks)	create:mechanical_crafting components as reagent	create	M-29	ACCEPT	{'ACCEPT': 1}	reinforcing a block requires a Create-made alloy component as input — the cross-route dependency forces a Create produce
1	False	securitycraft	securitycraft block-mines (diamond_mine, ancient_debris_mine, etc.)	recipe crafting (mine construction consumes the disguised ore material)	survival	M-26	ACCEPT	{'ACCEPT': 1}	traps are paid for in real scarce ore — a diamond mine costs a diamond; PvPvE defense pressure consumes production outpu
1	False	securitycraft	securitycraft:crystal_quartz (unique optical material)	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	crystal quartz has a sterile sci-fi/optical tone that clashes with Ars Nouveau's organic-arcane aesthetic; the pairing r
1	False	securitycraft	securitycraft dossier's M-08 coin candidate ("high-tier security gear as scarce-metal sink")			M-08	REJECT	{'REJECT': 1}	this is a bare-cost argument ("security gear is expensive, therefore linked to coin"), not a demand-gating weave. The me
1	False	securitycraft	securitycraft:limited_use_keycard_recipe	M-38 tooling-wear angle	economy	M-38	REJECT	{'REJECT': 1}	M-38 is mechanism-pending (#239); keycards already degrade natively but the wear → remade-by-toolmaker loop has no imple
1	False	securitycraft	securitycraft:reinforced_block (any)	securitycraft:block_reinforcing_recipe consuming Create-made reinforcement plate	create	M-05	ACCEPT	{'ACCEPT': 1}	Reinforcing a block requires a Create-fabricated iron sheet or andesite plate as a consumed catalyst — base defense is n
1	False	securitycraft	securitycraft:claymore / bouncing_betty (landmines)	loot-seed into boss/dungeon structures	survival	M-02	ACCEPT	{'ACCEPT': 1}	SecurityCraft landmines appear as loot in dangerous structures (abandoned fortifications, dungeons) — players discoverin
1	False	securitycraft	securitycraft:block_pocket_manager (shielded volume)	magic attunement (ars_nouveau:imbuement)	magic	M-10	REJECT	{'REJECT': 1}	tone clash — a physics-shielded forcefield from a security mod doesn't belong in the arcane-scholarly / fey-naturalist A
1	False	securitycraft	securitycraft:keycard_reader / reinforced blocks	create:pressing (metal plate into reinforced component)	create	M-20	REJECT	{'REJECT': 1}	the reinforcing recipe is its own method (`securitycraft:block_reinforcing_recipe`), not a Create deploying/item_applica
1	False	securitycraft	securitycraft:limited_use_keycard (limited-charge access card)	the built-in wear mechanic (finite uses → recurring craft demand)	survival	M-26	ACCEPT	{'ACCEPT': 1}	the keycard has a fixed use-count before it expires — this is a native consumption sink: players must repeatedly craft r
1	False	securitycraft	securitycraft:ancient_debris_mine / securitycraft:diamond_mine / securitycraft:emerald_mine (ore-disguised explosive traps)	recipe (trap construction consumes the real disguised ore as a crafting input)	survival	M-26	ACCEPT	{'ACCEPT': 1}	setting a diamond-mine trap costs a real diamond — PvPvE base defense becomes a genuine consumption sink for scarce regi
8	False	simplehats	simplehats grab-bags (mob drops from hostile mobs)	loot-seed (add rare hat bags to boss loot tables — e.g. Mowzie's / Cataclysm boss chests)	survival	M-34	ACCEPT	{'ACCEPT': 7, 'REJECT': 2}	Defeating the Iron Golem boss has a small chance to yield an ornate helm-crest grab-bag — collectors will pay for it.
4	False	simplehats	simplehats hat-scraps	create:crushing	create	M-04	REJECT	{'REJECT': 4}	crushing a hat into raw/gravel is tonally absurd — M-04 targets metal/stone deco not fabric cosmetics. A hat going throu
4	False	simplehats	simplehats rare hat (collectible cosmetic)	loot-seed into boss/dungeon tables	economy	M-34	REJECT	{'REJECT': 2, 'ACCEPT': 2}	rare hat as a boss-drop reward is a cosmetic, not a demand-gating link; M-34 requires the drop to be traded to non-comba
3	False	simplehats	rare hat grab-bags	loot-seed into boss loot tables	survival	M-34	ACCEPT	{'ACCEPT': 3}	rare hats appear in boss loot tables — the combat specialist's haul includes cosmetic collectibles they can trade to non
3	False	simplehats	simplehats rare hats	Numismatics bounty/trade — rare hats as collectible economy goods between players (one player's duplicate is another's desired hat); the vanity trade is a genuine player-to-player value exchange that M-26 feeds	economy	M-33	REJECT	{'REJECT': 2, 'ACCEPT': 1}	hat trading is ambient player behavior, not a structured labor/service link; M-33 requires a player performing *work* fo
2	False	simplehats	simplehats grab-bags (mob drops)	loot-seed (seed rare hat grab-bag into hard-mob/boss loot tables — e.g. Yokai / Cataclysm boss)	survival	M-02	ACCEPT	{'ACCEPT': 2}	defeating a Tengu or an Ignis boss has a small chance to drop a themed rare hat bag — cosmetic reward from dangerous mob
2	False	simplehats	simplehats hat-scraps	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 2}	force-fitting cosmetic scraps into arcane infusion has no thematic grounding — why would a wizard imbuement station want
2	False	simplehats	simplehats:custom_hatscraps (duplicate hats → scraps → better bags)	M-26 consumption sink — the scrap-and-reroll loop is a built-in demand renewal: players who collect many hats keep consuming scraps and bags, creating perpetual demand on the hostile-mob-kill incentive	survival	M-26	ACCEPT	{'ACCEPT': 2}	every duplicate hat feeds back as scraps toward a new bag, sustaining the mob-kill demand loop indefinitely
1	False	simplehats	simplehats grab-bag scraps	occultism:spirit_trade	magic	M-18	REJECT	{'REJECT': 1}	hat scraps routed through spirit-trade is tonally absurd — spirits trading cosmetic fabric bits has no lore logic, and s
1	False	simplehats	simplehats:hatscraps (recycled hat scraps)	create:milling	create	M-04	REJECT	{'REJECT': 1}	hat scraps are cosmetic-only material; M-04 is for metal/stone deco blocks. Milling cloth-scraps for a raw material retu
1	False	simplehats	duplicate hats → hat-scraps	simplehats:custom_hatscraps → ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	hat-scraps are whimsical clothing fragments; feeding them into arcane infusion is a tone clash (silly → solemn), and the
1	False	simplehats	rare hats as "vanity goods" sellable to other players	numismatics player trade	economy	M-26	REJECT	{'REJECT': 1}	M-26 requires an item *spent against pressure* (consumption/upkeep); a cosmetic hat is not consumed and creates no ongoi
1	False	simplehats	simplehats:*_hat (cosmetic, high-rarity variants)	Numismatics trade / Trading Floor (player-to-player)	economy	M-34	REJECT	{'REJECT': 1}	pure "hats are tradeable" is the ambient endpoint. The M-34 ACCEPT above (loot-seed into boss tables) is the actual weav
1	False	simplehats	simplehats:custom_hatscraps (duplicate-recycling)	create:crushing (cosmetic scraps → dye/fluff material)	create	M-04	ACCEPT	{'ACCEPT': 1}	feeding unwanted hats into a Crushing Wheel yields hat-scraps + an XP nugget (M-04 deco-recycles-back-to-raw pattern) — 
1	False	simplehats	simplehats:custom_hatscraps recipe	simplehats:custom_hatscraps (recycles unwanted hats → scraps → upgraded bags)	economy	M-26	REJECT	{'REJECT': 1}	M-26 consumption-sink requires the item to be spent against *pressure* (fuel/food/upkeep); hat-scraps are a self-contain
1	False	simplehats	rare hats	minecolonies research unlock	economy	M-37	REJECT	{'REJECT': 1}	knowledge-gate motif applies to capability/recipes, not cosmetics; cosmetic hats behind research is a tone clash and wou
1	False	simplehats	simplehats:hatscraps (recycling mechanic)	simplehats:custom_hatscraps → economy		M-26	REJECT	{'REJECT': 1}	the scraps system is self-contained cosmetic recycling; it doesn't consume against pressure or create cross-system deman
1	False	simplehats	simplehats:hat → player-to-player cosmetic trade	emergent player trade (rare hats as vanity collectibles players swap or sell to each other)	economy	M-33	ACCEPT	{'ACCEPT': 1}	a player with a duplicate rare hat lists it at a Trading Floor stall; another pays coin for it — cosmetic scarcity drive
1	False	simplehats	simplehats custom_hatscraps recycling	create:crushing as an alternate scrap source (a damaged hat fed into a grinder yields hatscraps)			REJECT	{'REJECT': 1}	tone clash — a cosmetic hat in an industrial grinder is tonally absurd; the mod's own scrap-bag mechanic already handles
1	False	simplehats	rare hats as trade goods	emergent player-to-player trade	economy	M-34	ACCEPT	{'ACCEPT': 1}	rare hats are a cosmetic collectible with no crafting bypass; a fighter who farms bosses accumulates them and the only w
1	False	simplehats	hat dye (dye mechanic, cauldron)	recipe	create	M-04	REJECT	{'REJECT': 1}	dyeing a cosmetic hat through a Create method would be forced and tonally wrong — cosmetics have no place on the Create 
1	False	simplehats	hatscraps	simplehats:custom_hatscraps	economy	M-29	REJECT	{'REJECT': 1}	the scraps-to-bag upgrade is entirely self-contained within simplehats' own recycling loop; it crosses no system boundar
1	False	simplehats	simplehats hats	any Create / magic method	create		REJECT	{'REJECT': 1}	cosmetic hats have no coherent routing through a Create machine or magic ritual; forcing a recipe would be absurd.
1	False	simplehats	simplehats:hat_scraps (recycled duplicate hats)	create:crushing or crafting	create	M-04	REJECT	{'REJECT': 1}	tone clash; the industrial Create machinery crushing cosmetic hat scraps is jarring. The existing self-contained hat→scr
1	False	simplehats	simplehats:grab_bag (hostile-mob drop)	loot-seed	survival	M-02	ACCEPT	{'ACCEPT': 1}	hostile mob loot tables already spawn grab-bags by default — seeding the rarest hat bags into boss/dungeon loot tables (
1	False	simplehats	simplehats:rare_hat_scraps	numismatics (player economy)	economy	M-34	ACCEPT	{'ACCEPT': 1}	rare hats and their scraps (used to craft upgraded bags) are naturally traded between players — a hat collector buys bos
1	False	simplehats	simplehats dyed hat (cauldron-dyeable hat variants — any hat with colour can be washed off in a cauldron)	supplementaries:soap_clearing	create	M-12	ACCEPT	{'ACCEPT': 1}	Supplementaries' soap-clearing method strips dye from hat variants and resets them; a cosmetic-reset step routes a simpl
19	False	snowyspirit	snowyspirit:ginger (c:crops/ginger)	recipe (create:milling)	create	M-12	ACCEPT	{'ACCEPT': 21}	milling dried ginger root into ground spice fits naturally on a Create millstone — a seasonal crop joins the food-proces
10	False	snowyspirit	snowyspirit:sled	(none — sled is terrain-based, not ship-based)	aeronautics		REJECT	{'REJECT': 10}	The sled is snow terrain traversal, not an aerial vehicle. While both are "vehicles," they use entirely different mechan
7	False	snowyspirit	snowyspirit:ginger / gingerbread_cookie / eggnog	farmersdelight:cooking or extradelight:oven	survival	M-12	ACCEPT	{'ACCEPT': 5, 'REJECT': 2}	Ginger-based recipes in Farmer's Delight pots/Extra Delight ovens weaves the holiday crop into the broader food-processi
7	False	snowyspirit	snowyspirit:ginger (c:crops/ginger)	season-gated input (Serene Seasons autumn/winter harvest window) → create:mixing warming tonic recipe	survival	M-16	ACCEPT	{'ACCEPT': 7}	ginger only ripens in the cold months — stock the root cellar before the thaw or your winter tonic recipe stalls until n
5	False	snowyspirit	snowyspirit:ginger (winter/Serene Seasons gated)	worldgen/season-gating (M-16)	create	M-16	ACCEPT	{'ACCEPT': 5}	ginger only fruits in Serene Seasons winter — making it the seasonal input for a winter-batch recipe (e.g. a spiced flux
5	True	snowyspirit	ginger crop (c:crops/ginger / snowyspirit:ginger)	create:milling	create	M-12	ACCEPT	{'ACCEPT': 5}	a millstone grinds dried ginger into a spice powder used in Create-mixed baking recipes — the seasonal crop feeds the au
4	True	snowyspirit	snowyspirit sled	flavour/transport	aeronautics		REJECT	{'REJECT': 4}	The sled is a bespoke terrain vehicle unrelated to Create Aeronautics physics ships; no motif covers "ground vehicle → s
4	False	snowyspirit	snowyspirit:gingerbread blocks	create:crushing	create	M-04	REJECT	{'REJECT': 4}	technically applies (deco material crushes to ingredients) but the value is too low to warrant authoring — gingerbread b
3	False	snowyspirit	snowyspirit:gingerbread_cookie / snowyspirit:eggnog	recipe (farmersdelight:cooking or extradelight:oven)	survival	M-12	ACCEPT	{'ACCEPT': 3}	gingerbread and eggnog are high-effort comfort foods — running them through Farmer's Delight cooking tables slots them i
