times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	minecolonies_compatibility	colony Butcher job / carcass output	minecolonies:zero_waste (composting)	economy	M-09	REJECT	{'REJECT': 1, 'ACCEPT': 1}	zero_waste feeds composting, not coin minting; no direct path to Numismatics without a separate sell step — edge is too 
1	False	minecolonies_compatibility	minecolonies_compatibility:butcher job	loot-seed	economy	M-09	ACCEPT	{'ACCEPT': 1}	Colony butcher output (cuts of meat, leather) flows to Farmer's Delight recipes and sells as processed food — a natural 
1	False	minecolonies_compatibility	colony Gunner job (TaCZ worker)	loot-seed / bounty board	economy	M-14	REJECT	{'REJECT': 1}	the Gunner job is a colony worker that uses TaCZ guns, not itself a drop source or bounty-payout mechanism — the M-14 bo
1	False	minecolonies_tweaks	c:foods/* unified tags	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 1}	the tag-unified food items (tagged c:foods/corn, c:foods/rice, etc.) slot directly into Numismatics price entries — one 
1	False	minecolonies_tweaks	minecolonies_tweaks inventoryscroll / copyscroll (colony logistics tools)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	inventory scrolls are QoL handhelds that simplify colony storage access — not luxury consumables. M-09 (luxury good → co
1	False	minecolonies_tweaks	tag-unification enabling bare sell			M-09	REJECT	{'REJECT': 1}	"the tags make food sellable" is M-09 (retired). The ACCEPT rows above ground the tag work in M-26 consumption demand an
1	False	minecolonies_tweaks	scrolls as "sellable colony goods"	bare sell		M-09	REJECT	{'REJECT': 1}	M-09 retired. Scrolls are tools-of-the-colony-trade, not a trade commodity themselves; any economy link routes through M
1	False	moblassos	moblassos:golden_lasso (livestock capture)	crafting — lasso becomes a required ingredient in a MineColonies animal-handler recipe or a Numismatics "cattle delivery" contract	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no); the "contract" item in the mod's own item list suggests intent, but no economy method to
1	False	moblassos	moblassos:hostile_lasso_filled (a captured hostile mob)	bountiful board bounty	economy	M-14	REJECT	{'REJECT': 1}	bounty boards pay out on mob *drops* (M-14 as designed), not on captured-mob items. A lasso-filled item is not a standar
1	False	moblassos	moblassos:hostile_lasso (captures monsters <50% HP)	bountiful board → numismatics	economy	M-14	REJECT	{'REJECT': 1}	the lasso itself isn't the bounty-rewarded item — it's the tool; M-14 wants the *drop* (a mob product) as the bounty com
1	True	moblassos	emerald_lasso captures villagers	trade-hub stocking	economy	M-21	REJECT	{'REJECT': 1}	generic logistics enabler for moving traders; not a distinctive distribution node, and M-21 is explore-only. Economy de-
1	False	modonomicon	modonomicon books	numismatics or trading_floor	economy	M-09	REJECT	{'REJECT': 1}	A guidebook is a reference item, not a luxury trade good — selling it as a sellable commodity is tonally wrong (it break
1	False	modulargolems	golem body (iron/gold tier)	numismatics coin as unlock fee	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and leans no; buying golem frames for coins feels arbitrary — there's no in-world logic for why a cr
1	False	mowziesmobs	mowziesmobs:blowgun / dart	create:crushing OR numismatics sell	create	M-09	REJECT	{'REJECT': 1}	The blowgun is a weapon used for combat; treating it as a trade-good luxury or crush-recycling target trivializes a uniq
1	False	mowziesmobs	Grottol (ore-eating mob / diamond drop)	numismatics bounty (M-14)	economy	M-14	REJECT	{'REJECT': 1}	M-14 is provisional and the maintainer leans no. The Grottol's diamond emission is already an in-world economy bonus (di
1	False	mowziesmobs	mowziesmobs:dart / blowgun (low-tier everyday weapon)	numismatics M-14 bounty	economy	M-14	REJECT	{'REJECT': 1}	Darts/blowguns are weapons, not mob drops — M-14 requires a bounty-board consuming mob drops and paying coin. The drop /
1	False	mowziesmobs	mowziesmobs:blowgun + darts (combat tool, low-tier drop)	create:milling or numismatics bounty	economy	M-14	REJECT	{'REJECT': 1}	blowguns and darts are combat consumables, not trophy drops — routing them into bounty or coin would turn all Barakoa fi
1	False	mowziesmobs	mowziesmobs:* boss kills	bountiful board payout	economy	M-14	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis; bounty on any boss kill is saturated low-signal
1	False	mowziesmobs	mowziesmobs boss drops			M-09	REJECT	{'REJECT': 1}	bare "sellable for coin" — M-09 retired; the M-34 above covers the economy angle via demand-gating (artifacts are requir
1	False	mowziesmobs	mowziesmobs boss drops as numismatics bounty payout	economy bounty		M-14	REJECT	{'REJECT': 1}	M-14 cut — NPC coin faucet, contradicts player-run ruling.
1	False	mushroomquest	mushroomquest:miso_soup_block / prepared mushroom dishes (high-saturation)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	a "mushroom forager" specialty — players who invest in biome-specific foraging sell premium broths and rare-cap dishes f
1	False	mushroomquest	mushroomquest Mushroom Island structures (loot=yes)	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 1}	the Mushroom Island is worth sailing to — its structure chests carry rare trade goods that only foragers bring back.
1	False	mushroomquest	mushroomquest:rare mushrooms	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis. Sellability of rare foraging drops is trivial; the structural a
1	False	mushroomquest	ordinary mushrooms → coin		economy	M-09	REJECT	{'REJECT': 1}	"forager sells mushrooms" is the ambient loop endpoint — not a demand-gating edge; M-09 retired; no M-26/M-29/M-30/M-33 
1	True	mutantszombies	mutant variants	bountiful board → numismatics / M-02 reagent sink	magic	M-14	REJECT	{'REJECT': 1}	deliberately vanilla-style mob mod — spawn eggs only, loot=no, no item drops. There is no material to route. A bounty ed
1	True	mutantszombies	mutantszombies mob kills	bountiful kill-bounty → numismatics payout	economy	M-14	ACCEPT	{'ACCEPT': 1}	bounty boards pay coin for clearing mutant-zombie threats, turning the raised night-threat into an economy faucet (provi
1	False	naturalist	naturalist:cooked venison / naturalist:cooked_bushmeat	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	game hunters sell premium wild-game cuts to colonist markets — venison is a huntable luxury that can't be farmed like ch
1	False	naturalist	naturalist naturalist:net (the capture recipe-type)	bountiful bounty	economy	M-14	REJECT	{'REJECT': 1}	M-14 is bounty board → coin for mob drops from combat; the net captures live critters, not harvesting mob drops — not a 
1	False	naturalist	naturalist mob drops (venison, bushmeat, glow_goop)	bountiful board (loot-seed)	economy	M-14	ACCEPT	{'ACCEPT': 1}	Bounty boards paying coin for harvested game meat / glow_goop creates a combat-hunter economy loop — players patrol biom
1	False	naturalist	venison/bushmeat as luxury food	bare sell	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired. The M-12 food-chain and M-02 magic-reagent routes above cover the loop correctly.
1	False	naturalist	naturalist cooked meat	bare sell framing (M-09 retired)		M-09	REJECT	{'REJECT': 1}	M-09 is retired. M-26 captures the demand properly.
1	False	northstar	dossier candidate "numismatics sale of astronomical_reading / advanced_circuit as high-tech trade goods via M-09"			M-09	REJECT	{'REJECT': 1}	M-09 retired; bare sell-for-coin is the ambient endpoint. The M-08 titanium coin candidate above is the correct coin lin
1	False	northstar	northstar dossier economy candidate "astronomical_reading as trade good"			M-09	REJECT	{'REJECT': 1}	M-09 retired — bare sell of a knowledge item isn't a weave; the correct economy hook is M-08 (scarce metal minting) abov
1	False	numismatics	numismatics coins in loot tables (loot=yes)	loot-seed into boss/structure loot tables	economy	M-14	ACCEPT	{'ACCEPT': 1}	Dungeon chests and boss drops already contain coin denominations — treasure becomes immediately spendable currency rathe
1	False	numismatics	numismatics:vendor / depositor block	MineColonies market building hosting vendor blocks	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and the maintainer leans no; also this is a config/placement choice, not a recipe-level weave. Recor
1	False	numismatics	bare "sell goods for coin" framing			M-09	REJECT	{'REJECT': 1}	M-09 retired; ambient sellability is not a weave. All economy links must gate demand, not just describe the endpoint.
1	False	numismatics	numismatics → bare sell of any good	bare sell		M-09	REJECT	{'REJECT': 1}	M-09 retired; numismatics is the hub that receives weaves, not the origin of one; the direction of analysis is correct (
1	False	occultengineering	occultengineering:spirit_solution (reserved occult intermediate)	numismatics vendor (sell)	economy	M-09	ACCEPT	{'ACCEPT': 1}	bottled spirit solution is a refined magical reagent — a natural luxury sell-good for players who specialize in the occu
1	False	occultism	occultism:spirit_trade (summoned merchant spirit)	numismatics coin as trade currency	economy	M-21	ACCEPT	{'ACCEPT': 1}	A spirit-trader who accepts and pays in coin rather than arbitrary item barter — Occultism's otherworld commerce becomes
1	False	occultism	"occultism parts via spirit_trade" → bare sell	bare sell	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired; selling essence for coin is the ambient endpoint; the M-33 service link and M-18 spirit-logistics link cov
1	False	occultism	occultism bare sell	bare sell		M-09	REJECT	{'REJECT': 1}	M-09 retired; all economy anchors covered by M-18/M-33 service links and M-29 cross-route dependency above
1	True	oceansdelight	high-effort seafood dishes (elder_guardian_roll, cabbage_wrapped_elder_guardian, fugu_roll/fugu_slice, bowl_of_guardian_soup)	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 1}	a coastal cook far from the spawn ocean turns a risky elder-guardian/pufferfish dish into coin — the seaside specialist'
1	True	oceansdelight	everyday cod/salmon/sea-pickle dishes (braised_sea_pickle, cooked_stuffed_cod, baked_tentacle_on_a_stick)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	balance — these are cheap, spammable FD plates off common drops; pricing them makes seafood a flat money printer and und
1	False	oceansdelight	elder_guardian_roll / fugu_slice (high-risk, high-reward delicacies)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	a fugu slice is exactly a dangerous luxury good — coastal specialists sell it to inland buyers at a premium; fugu poison
1	False	oceansdelight	oceansdelight:guardian_soup / cooked dishes (finished meals)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis; ocean dishes are trivially sellable like any food
1	False	oceansdelight	oceansdelight dishes as bare "sell to NPC" luxury	M-09 retired		M-09	REJECT	{'REJECT': 1}	M-09 retired; dossier's own "economy via numismatics sale" candidate uses retired motif. The M-34 combat-supply edge abo
1	False	oceansdelight	selling ocean dishes to other players (ambient endpoint)	numismatics coin	economy	M-09	REJECT	{'REJECT': 1}	bare sell link — M-09 retired; the demand-gating version is M-28 colony route above
1	True	quark	c:block/storage_blocks/* shared tags	tag reference (config/recipe surface)	economy	M-09	REJECT	{'REJECT': 1}	real but emergent — leave bulk-good pricing to the economy pillar; not an authored weave here, and overlaps the M-12 acc
1	True	quark	storage_blocks of tradeable goods (leather, sugar_cane, gunpowder)	numismatics price entry	economy	M-09	REJECT	{'REJECT': 1}	these are bulk vanilla commodities, not high-effort luxury goods; pricing raw storage blocks invites trivial farming arb
1	False	quark	quark:elytra_duplication recipe	quark:elytra_duplication	economy	M-09	REJECT	{'REJECT': 1}	elytra duplication is Quark's own internal recipe-type for its elytra feature — it isn't a cross-system route. The outpu
1	False	quark	quark:abacus (merchant/counting tool)	numismatics context / economy flavor	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no); the abacus is a vanilla-aesthetic counting device with no Numismatics method-routing. A 
1	False	quark	quark deco blocks sold for coin	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis; all decorative blocks are trivially sellable
1	False	railways	railways semaphore signals	economy / trade post integration	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no) + theme mismatch; don't force an economy anchor onto signal blocks
1	True	rechiseled	decorative variant blocks	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	1:1 reversible cosmetic swaps of vanilla blocks carry no added value; selling them is a generic everyday-item edge with 
1	False	rechiseledcreate	rechiseledcreate:*_window_panes / chiseled andesite variants (decorative blocks)	numismatics sell / trade	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional/leans-no; selling decorative blocks via coin is a stretch — they have no scarcity driver. Not a stro
1	False	rechiseledcreate	rechiseledcreate blocks (deco set)	numismatics trade	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no); deco blocks as trade goods is weak without a specific shop context — not worth pursuing 
1	False	rechiseledcreate	rechiseled Create decorative blocks (mass output from Mechanical Chisel production)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	Decorative blocks are a luxury good, but the Mechanical Chisel's output is a 1:1 variant conversion — no scarcity is int
1	False	ribbits	swamp goods (toadstool, swamp_lantern, giant_lilypad)	loot-seed	economy	M-14	REJECT	{'REJECT': 1}	the swamp goods are blocks/deco, not coin. M-14 is "bounty board consumes mob drops → coin payout." The Ribbit village i
1	False	ribbits	Ribbit merchant → sell swamp goods for emeralds/vanilla			M-21	REJECT	{'REJECT': 1}	vanilla NPC trade is a coin faucet (M-21 cut); the economy link only lands via M-08 player-minting above, not vanilla em
1	False	rottencreatures	rottencreatures:treasure_chest (Dead Beard pirate loot block)	numismatics (M-09 luxury or M-14 bounty)	economy	M-09	REJECT	{'REJECT': 1}	The treasure_chest is a block that spawns with loot, not a tradeable consumable. Routing a loot-container block into the
1	False	rottencreatures	mob heads (decorative: dead_beard/immortal/frostbitten etc.)	bountiful bounty board → numismatics payout — collect variant heads as bounty trophies paid in coin	economy	M-14	ACCEPT	{'ACCEPT': 1}	a pirate-captain's severed head is worth something — trophy hunters cash out at the bounty board; combat pays dividends 
1	False	rottencreatures		loot-table seed — inject numismatics coin into the treasure_chest loot table	economy	M-09	ACCEPT	{'ACCEPT': 1}	the pirate captain's treasure chest quite literally should contain coin — obvious flavor connection; no prior pass propo
1	False	rottencreatures	treasure_chest (rare Dead Beard drop)	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 1}	the pirate captain's chest has a few coins in it — rare loot that feeds the bounty/coin layer when you finally hunt him 
1	False	rottencreatures	undead_miner heads (4 pickaxe-tier ranks)	bountiful bounty board	economy	M-14	REJECT	{'REJECT': 1}	mob-head bounties are a reasonable M-14 idea but mob-head bounties in general risk trivialising scarcity if the miner sp
1	False	rottencreatures	mob heads (rottencreatures:undead_miner_head etc.)	numismatics sell	economy	M-14	REJECT	{'REJECT': 1}	heads as bounty goods overlap cleanly with the existing M-14 bounty mechanic, but heads are decorative non-stackable dro
1	False	rottencreatures	rottencreatures mob heads	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	mob heads as luxury sell goods is plausible but shallow — trophy items rarely form the backbone of trade; the loot-seed 
1	False	rottencreatures	mob heads (rottencreatures:*_head)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis; a mob head is trivially tradeable but adds no structurally dist
1	False	s_a_b	s_a_b steel armor blocks (bulk output, colored variants)	numismatics sell as armored construction material	economy	M-09	REJECT	{'REJECT': 1}	Steel armor blocks are a structural material, not a luxury/processed-good trade commodity (M-09 is for luxury goods and 
1	False	samurai_dynasty	jade gem (c:gems/jade)	`numismatics` mint / sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	jade is a prestige gem — it makes a natural luxury-good trade currency, exactly the kind of regional scarcity that drive
1	False	samurai_dynasty	samurai_dynasty:ruby / jade gems	numismatics (M-09 luxury good → coin)	economy	M-09	ACCEPT	{'ACCEPT': 1}	Rare gems from Yokai-guarded shrines are exactly the kind of luxury commodity that commands a premium on the player mark
1	False	samurai_dynasty	samurai_dynasty Yokai mob drops (via biome-modifiers, loot=yes)	loot-seed + bountiful board	economy	M-14	ACCEPT	{'ACCEPT': 1}	Bounty boards list Yokai hunts — an Oni head or Tengu feather is worth coin. The frontier danger (Yokai biomes = high-pr
1	False	samurai_dynasty	Yokai drops	bountiful bounty board → numismatics payout	economy	M-14	ACCEPT	{'ACCEPT': 1}	Yokai hunts posted as bounties (regional monsters worth coin) threads the combat loop into the economy — a hunter's inco
1	False	securitycraft	securitycraft:briefcase / sentry materials	recipe (numismatics sell / M-09)	economy	M-09	ACCEPT	{'ACCEPT': 1}	High-end security hardware is a purchasable luxury — a Briefcase or advanced Keycard Reader priced in coins makes base s
1	False	securitycraft	securitycraft security gear as "scarce metal sink → coin"	bare numismatics		M-09	REJECT	{'REJECT': 1}	M-09 retired; mere sellability isn't a weave. M-30 above captures the real demand-gating via regional scarcity.
1	False	sereneseasons	season_sensor redstone	numismatics M-21 — villager trades priced differently by season	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional / leans-no; don't author. The accepted M-09 path already delivers the economy second pillar. This is
1	False	sereneseasons	season_sensor → coin-sink gating	numismatics bounty board	economy	M-14	REJECT	{'REJECT': 1}	M-09 already covers the economy angle cleanly; adding a bounty on top of a seasonal-crop sale is redundant and provision
1	False	sereneseasons	any seasonal crop (e.g. a summer-only Farmer's Delight crop)	numismatics sell/price (higher off-season price)	economy	M-09	ACCEPT	{'ACCEPT': 1}	Seasonal scarcity is a price driver — a crop locked to summer commands coin in winter; traders who stockpiled at harvest
1	False	simplehats	simplehats:hatscraps (recycled duplicate-hat scraps)	loot-seed (seed scraps into Bountiful bounty reward tables)	economy	M-14	ACCEPT	{'ACCEPT': 1}	bounty boards sometimes pay in hat scraps instead of coin — cosmetic currency as a secondary bounty reward; players with
1	False	simplehats	simplehats:* (rare hats)	loot-seed	economy	M-09	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	A rare hat is a vanity luxury — seeding 1–2 high-tier hats into boss or dungeon loot tables, or pricing them in a Numism
1	False	simplehats	rare hat (duplicate/unwanted)	loot-seed into boss/raid loot tables	economy	M-14	ACCEPT	{'ACCEPT': 1}	rare hat grab-bags seeded into raid/boss chests give Bounty Board rewards a cosmetic vanity layer — loot that has no sta
1	False	simplehats	simplehats grab-bags in hostile-mob loot	loot-seed	survival	M-14	REJECT	{'REJECT': 1}	M-14 is bounty-board→coin (combat→economy); routing combat loot toward a cosmetic reward rather than coin doesn't fit th
1	False	simplehats	simplehats:custom_hatscraps (hat recycling)	loot-seed into boss/dungeon loot tables	economy	M-14	REJECT	{'REJECT': 1}	M-14 is bounty-board combat→coin; hat scraps don't fit that routing cleanly (they're crafting inputs, not a bounty rewar
1	False	simplehats	simplehats:custom_hatscraps (unwanted hat → scraps → upgrade bags)	simplehats:custom_hatscraps	economy	M-09	REJECT	{'REJECT': 1}	the scrap-recycle loop is internal to simplehats (hats → scraps → bags → hats); it doesn't cross into the Numismatics ec
1	False	simplehats	simplehats:grab_bag (uncommon/rare variant)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	rare hat grab-bags are a vanity luxury that a player sells to the next person who wants a specific look — coin economy g
1	False	simplehats	rare hats as "sellable cosmetic" via numismatics			M-09	REJECT	{'REJECT': 1}	M-09 retired. Vanity trade is emergent (players trade hats peer-to-peer without an NPC faucet). The M-34 loot-seed above
1	False	simplehats	hat scraps / duplicate hats	bare sell link	economy	M-09	REJECT	{'REJECT': 1}	"scraps are worth coin" is ambient endpoint; no demand gate; M-09 retired
1	False	simplehats	"hats sold to NPC vendors for coin"			M-09	REJECT	{'REJECT': 1}	NPC coin faucet (M-09 retired / M-14 cut); economy only counts when player-to-player demand gates it — redirected to M-3
1	False	sky_whale_ship	whale-structure loot	numismatics sell / bounty	economy	M-09	REJECT	{'REJECT': 1}	M-15 boss/destination loot is the cleaner primary anchor and loot tables carry only one focal role gracefully; adding a 
1	False	sky_whale_ship		Bountiful decree configuration — a Decree objective `"reach sky_whale_ship structure"` or `"obtain sky_whale loot"`, paying coin	economy	M-14	ACCEPT	{'ACCEPT': 1}	the Merchant's Guild posts a handsome reward for whatever cargo drifts on the great whales' backs.
1	False	sky_whale_ship	sky whale loot — wandering-trader link	trade	economy	M-21	REJECT	{'REJECT': 1}	sky whales don't host vanilla villager professions; adding a wandering-trader seam is two layers of indirection (whale l
1	True	sky_whale_ship	rare whale-loot drops	loot-seed → high-value tradeables / coin (M-09 luxury→coin, or seed numismatics coin directly)	economy	M-09	ACCEPT	{'ACCEPT': 1}	a raided sky-whale yields exotic goods worth selling — a flying town is loot you bring home to trade. Pairs the survival
1	False	sliceanddice	sliceanddice:slicer (automation of FD cutting)	farmersdelight:cutting → create:milling (dough/ingredient chain)	economy	M-09	REJECT	{'REJECT': 1}	The economy hook belongs to the food *products* themselves (farmersdelight, extradelight, etc.) — not to the automation 
1	False	sliceanddice	sliceanddice:sprinkler (fluid-dispenser block)	create:filling (pipe-feed modded fluids)	economy	M-09	REJECT	{'REJECT': 1}	The sprinkler is a production-side tool (accelerates crops/quenches), not a luxury good or trade output; routing it to e
1	False	smokeleafindustries	strain extracts / gummies (refined smokeleaf products)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	The mod already ships its own dealer/stoner villager trades, proving a sell loop exists; routing refined extracts/gummie
1	False	smokeleafindustries	smokeleafindustries dealer/stoner villager trades	villager trade → numismatics (M-21)	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and maintainer leans no; also the villager trades are already the mod's own "economy" surface, and t
1	False	smokeleafindustries	smokeleafindustries:*_gummy / *_bud (effect-granting consumable)	generic-sellable (dealer/stoner trade → numismatics payout)	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis; the dealer/stoner trades already prove it; adding Numismatics p
1	False	smokeleafindustries	bare sell to Numismatics (dossier M-09 candidate)			M-09	REJECT	{'REJECT': 1}	M-09 retired; "extracts are sellable" is the ambient endpoint, not a weave. Economy link requires demand-gating — no suc
1	False	smokeleafindustries	strain buds / edibles → bare coin sell			M-09	REJECT	{'REJECT': 1}	the dossier's M-09 candidate is a bare sell link (retired M-09); player-run economy rule rejects it; M-28 colony-demand 
1	False	smokeleafindustries	smokeleafindustries:dealer/stoner villager trades → Numismatics coin	villager trade route	economy	M-21	REJECT	{'REJECT': 1}	M-21 cut (trade-seam to economy is an NPC coin faucet); villager trades for coins contradict the player-run economy ruli
1	False	snowyspirit	snowyspirit:candy_cane / snowyspirit:eggnog	trade (M-21 provisional)	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional/leans-no; seasonal candy as a coin trade-good is weak (not scarce, not processed) and would require 
1	True	snowyspirit	snowyspirit gingerbread/candy/gumdrop deco as seasonal trade goods	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	candy/gingerbread are cheap decorative novelties, not high-effort luxuries; selling them undercuts the M-09 "high-effort
1	False	snowyspirit	snowyspirit:gingerbread / candy_cane decor as seasonal luxury goods			M-09	REJECT	{'REJECT': 1}	bare sell-for-coin (M-09 retired); the food-processing and maturation weaves above cover the economy connection via actu
1	False	snowyspirit	snowyspirit:candy / gumdrop decor	Numismatics	economy	M-09	REJECT	{'REJECT': 1}	retired luxury-sell motif; decorative candy has no demand-gating mechanic.
1	False	solmaiddream	high-variety/rare foods as maid inputs	numismatics sell (rare foods priced)	economy	M-09	REJECT	{'REJECT': 1}	This is a pass-through connection — the M-09 link would actually live on the *food mods* (Farmer's Delight, naturalist, 
1	True	solmaiddream	maid food-variety stat growth	M-09 luxury-food adjacency	economy	M-09	REJECT	{'REJECT': 1}	this addon consumes nothing and outputs no item — it's a pure stat-growth layer riding the shared food pool. No material
1	True	spawn	clam-pearl variants + exotic catches (anglerfish, sea cow)	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 1}	rare clam pearls and exotic catches sell as luxury trade goods — coastal players get an economic payoff for fishing a re
1	False	spawn	spawn exotic catches (angler_fish, spawn:seal, etc.)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	exotic aquatic creatures or their drops (anglerfish lure, clam pearls) are luxury trade goods — a seaside merchant sells
1	False	spawn	spawn:crab (cooked crab / crab boil)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	crab boil sells as a luxury coastal dish; harvesting an Ant Garden / Seagrass Meadow biome turns food into coin
1	True	spawn	exotic catches + clam color/pearl variants	numismatics vendor pricing	economy	M-09	ACCEPT	{'ACCEPT': 1}	rare clams, pearls and oddball fish are natural trade goods — fishing gets an economic payoff, and regional biomes (Seag
1	False	spawn	spawn:crab_boil_block / crab drops	farmersdelight:cooking (feast chain) → numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	A crab boil feast is a coastal delicacy; selling it to Cook/Chef villagers (or a bounty) gives fishing an economic payof
1	False	spawn	seafood / clam variants	sell for coin endpoint	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired; ambient trade endpoint; no demand gate present
1	False	steves_lava_chicken_music_disc	steves_lava_chicken_music_disc:hyper_potions_lava_chicken (music disc)	loot-seed	economy	M-14	REJECT	{'REJECT': 1}	seeding a meme music disc as a bounty payout or coin drop is flavorful but sets a low bar — it's a single cosmetic item 
1	False	supplementaries	candy (`c:foods/candy`)	`numismatics` sell trade — candy as a minor luxury trade good	economy	M-09	REJECT	{'REJECT': 1}	Candy is a trivially cheap everyday item; minting it as a trade good would trivialize the economy pillar. M-09 is for hi
1	False	supplementaries	supplementaries:rope (flax-derived, c:crops/flax chain)	numismatics trade	economy	M-09	ACCEPT	{'ACCEPT': 1}	processed flax rope is a tradeable rigging supply — fits the aeronautics/colonial economy; M-09 light sell-price touch
1	False	supplementaries	supplementaries — bare "decorative blocks are sellable in shops"	ambient sell		M-09	REJECT	{'REJECT': 1}	ambient economy endpoint, not a weave; no demand-gating. Noted in dossier as latent M-09, already correctly rejected the
1	False	t_and_t	pillager fort conquest	bountiful bounty board → numismatics payout	economy	M-14	REJECT	{'REJECT': 1}	the fort-conquest loop is a good M-14 candidate in principle but M-14 is already provisional; stacking two provisional-m
1	False	t_and_t	conquerable fort / pillager camp loot	bountiful board → numismatics payout	economy	M-14	ACCEPT	{'ACCEPT': 1}	clearing a pillager camp pays coin — combat effort converts to currency through the same bounty-board loop already used 
1	True	t_and_t	village-variant villagers / structure chest loot	numismatics trade-seating	economy	M-21	REJECT	{'REJECT': 1}	pure worldgen (0 blocks/0 items), the only hook is M-21 villager→Numismatics (provisional, leans no). Real tie-in would 
1	False	t_and_t		bountiful Decree objective targeting fort conquest — the Decree demands clearing a specific T&T fort structure type; payout is Numismatics coin at a premium (harder than a standard kill bounty)	economy	M-14	ACCEPT	{'ACCEPT': 1}	"Post the fort bounty; whoever clears the camp collects the Sprockets."
1	False	t_and_t	village loot chests / trade tables (biome-specific variants) → Numismatics economy seeding	loot-table override (custom JSON)	economy	M-09	ACCEPT	{'ACCEPT': 1}	each of the 16 biome village variants carries region-appropriate goods in its chests — a jungle village might carry exot
1	False	t_and_t	structure loot tables (village chest / trade villagers)	loot-seed	economy	M-09	ACCEPT	{'ACCEPT': 1}	biome-variant village chests seed luxury goods (spices, preserved items) that plug into Numismatics as regional trade go
1	False	t_and_t	structure villager spawns	trade (villager)	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and maintainer leans no; the loot-seed path (above) already earns the economy pillar without dependi
1	False	t_and_t	T&T sail-ship wreck chests	loot-seed (nautical trade goods / coin pouch into shipwreck loot)	economy	M-14	ACCEPT	{'ACCEPT': 1}	a wrecked trade ship is exactly the kind of place a player expects to find lost coin; seeding coin pouches or sellable g
1	False	t_and_t	T&T 16 biome village variants (populated NPCs)	villager trade → numismatics payout	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and the maintainer leans no; the loot-seed coin drops (accepted above) already bridge survival→econo
1	True	t_and_t	16 village variants (villager trade hubs)	villager trade → numismatics	economy	M-21	REJECT	{'REJECT': 1}	trade-hub seeding is M-21 explore-only AND a generic sell/trade tie — economy de-emphasis; surface only, not an anchor.
1	False	t_and_t	bare "village villagers trade emeralds → coin"	—		M-21	REJECT	{'REJECT': 1}	M-21 cut (NPC coin faucet). Village trades are ambient, not a player-run-economy weave.
1	False	t_and_t	T&T structures	"vanilla thematic flavor" bare	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired; bare "villages = trade" is the ambient endpoint, not a weave. The real link is the demand-gating seeded ab
